leg_no,anzahl_personal,person_1_name,person_1_att1,person_1_att2,person_1_att3,person_1_ca,person_1_cp,person_2_name,person_2_att1,person_2_att2,person_2_att3,person_2_ca,person_2_cp,person_3_name,person_3_att1,person_3_att2,person_3_att3,person_3_ca,person_3_cp,person_4_name,person_4_att1,person_4_att2,person_4_att3,person_4_ca,person_4_cp,person_5_name,person_5_att1,person_5_att2,person_5_att3,person_5_ca,person_5_cp,person_6_name,person_6_att1,person_6_att2,person_6_att3,person_6_ca,person_6_cp,person_7_name,person_7_att1,person_7_att2,person_7_att3,person_7_ca,person_7_cp,person_8_name,person_8_att1,person_8_att2,person_8_att3,person_8_ca,person_8_cp,person_9_name,person_9_att1,person_9_att2,person_9_att3,person_9_ca,person_9_cp,crew_group_A,crew_group_B,crew_group_B2,crew_group_C,crew_group_Start,change_person_1,change_person_2,change_person_3,change_person_4,change_person_5,change_person_6,change_person_7,change_person_8,change_person_9
272186754,6,William Trevino,148,53,45,1,0,William Taylor,148,53,45,0,1,Lynn Pitts,148,53,45,1,0,Joshua Dodson,148,53,45,1,0,David Berg,148,53,45,0,1,Casey Silva,148,53,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272206230,4,Christopher Scott,155,21,60,0,1,Jeffrey Roberts,155,21,60,0,1,Caroline Mills,155,21,60,1,0,Jeffrey Myers,155,21,60,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272175527,6,Michael Rodriguez,139,66,65,1,0,Jimmy Lewis,139,66,65,1,0,Benjamin Mckenzie,139,66,65,0,1,Corey Stewart,139,66,65,0,1,Nicole Elliott,139,66,65,1,0,Jennifer Welch,139,66,65,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272338650,6,Thomas Frank,151,44,50,0,1,Amanda Mclean,151,44,50,1,0,Kelli Goodwin,151,44,50,0,1,Patricia Watson,151,44,50,1,0,Daniel Yoder,151,44,50,1,0,Julie Griffin,151,44,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272213987,7,Omar Nixon,nan,nan,nan,0,1,Lori Gibson,nan,nan,nan,0,1,Felicia Smith,nan,nan,nan,1,0,Christine Elliott,nan,nan,nan,1,0,Julia Nash,nan,nan,nan,1,0,Tara Burton,nan,nan,nan,1,0,Emily Smith,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272202972,5,Andrew Rios,103,48,50,0,1,James Mckenzie,103,48,50,0,1,David Sanders,103,48,50,1,0,Brittany Bautista,103,48,50,1,0,Justin Vazquez,103,48,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272001620,6,Miss Amanda Harris MD,112,36,50,0,1,Dr. John Anthony,112,36,50,1,0,Joanna Atkins,112,36,50,1,0,Kari Elliott,112,36,50,1,0,Samantha Huffman,112,36,50,0,1,Nicholas Houston,112,36,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272193970,6,Kenneth Morrow,nan,nan,nan,1,0,Paula Fletcher,nan,nan,nan,1,0,Matthew Summers,nan,nan,nan,1,0,Elizabeth House,nan,nan,nan,0,1,Samantha Jackson,nan,nan,nan,1,0,Jesse Mueller,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272212852,6,Cynthia Fernandez,142,44,75,1,0,Sherri Berg,142,44,75,1,0,Theresa Hicks,142,44,75,1,0,Christine Romero,142,44,75,1,0,Brent Clark,142,44,75,0,1,Cory Alvarez,142,44,75,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271966864,4,Sarah Smith,nan,nan,nan,0,1,Jerry Wells,nan,nan,nan,1,0,Tara Cameron,nan,nan,nan,1,0,James Jones,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272007229,5,Teresa Harvey,135,62,75,1,0,Nicole Flores,135,62,75,1,0,Brooke Robertson,135,62,75,0,1,Linda Davidson,135,62,75,0,1,Jennifer Olson,135,62,75,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271989720,5,Julie Greer,124,69,70,0,1,Anthony Hull,124,69,70,1,0,Gary Buchanan,124,69,70,1,0,Darryl Medina,124,69,70,0,1,Michael Thomas,124,69,70,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272186130,4,Trevor Carpenter,nan,nan,nan,0,1,Nicole Thompson,nan,nan,nan,0,1,Elizabeth Meyer,nan,nan,nan,1,0,Crystal White,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271975540,4,Sandy Mendoza,nan,nan,nan,1,0,Brian Gonzalez,nan,nan,nan,1,0,Gerald Davis DDS,nan,nan,nan,0,1,James Joseph,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271969074,6,Kevin Gomez,nan,nan,nan,1,0,Angela Dean,nan,nan,nan,0,1,Cheryl Mejia,nan,nan,nan,1,0,Alexis Smith,nan,nan,nan,0,1,Courtney Velez,168,43,40,1,0,William Cardenas,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,,,,,,,,
272188813,5,Valerie Wilson,nan,nan,nan,0,1,Shawn Gordon,nan,nan,nan,0,1,Amanda Robinson,nan,nan,nan,1,0,Robert Stark,nan,nan,nan,1,0,Mr. Jesus Price,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272197702,5,Robert Luna,nan,nan,nan,1,0,Anna Haynes,nan,nan,nan,0,1,Tracey Meyer,nan,nan,nan,1,0,Tyrone Knight,nan,nan,nan,1,0,Amy Young,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271972600,5,Adrian Edwards,nan,nan,nan,0,1,Gregory White,nan,nan,nan,1,0,John Roberson,nan,nan,nan,1,0,Ashlee Smith MD,nan,nan,nan,1,0,Matthew King,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271957641,5,Garrett Santiago,nan,nan,nan,1,0,Leslie Smith,nan,nan,nan,1,0,Joann Martinez,nan,nan,nan,1,0,Nancy Lloyd,nan,nan,nan,0,1,Kenneth Solomon,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272005423,4,Danielle Huang,202,-29,35,0,1,Jennifer Strickland,202,-29,35,1,0,Maria Wright,202,-29,35,1,0,Matthew Harper,202,-29,35,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272211672,5,Ms. Patricia Gardner,204,-8,35,1,0,Mr. Bradley Peterson DDS,204,-8,35,0,1,Kristopher Beasley,204,-8,35,0,1,Larry Knight,204,-8,35,1,0,George Pacheco,204,-8,35,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272013189,6,Leslie Vargas,185,29,45,1,0,Julia Holloway,185,29,45,0,1,Melanie Thompson,185,29,45,1,0,Raven Evans,185,29,45,1,0,Connie Le,185,29,45,1,0,Joseph Myers,185,29,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271984282,4,Catherine Russo,189,25,40,0,1,Jacqueline Wright,189,25,40,1,0,Monique Hamilton,189,25,40,0,1,Anthony Petersen,189,25,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272193366,6,Andrew Garcia,nan,nan,nan,1,0,Leah Lang,nan,nan,nan,1,0,Hannah Owens,nan,nan,nan,0,1,Brandy Larsen,nan,nan,nan,0,1,Justin Li,nan,nan,nan,1,0,Gregory Payne,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272012769,6,Jeremy Reynolds,188,32,45,0,1,Ashley Walker,188,32,45,1,0,Tony Pope,188,32,45,1,0,Katherine Davis,188,32,45,0,1,Joyce Potter,188,32,45,1,0,Matthew Morris,188,32,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271991133,5,Jennifer Gentry,179,47,45,1,0,Robert Horn,179,47,45,0,1,William Turner,179,47,45,1,0,Frances Montoya,179,47,45,1,0,Sara Perez,179,47,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271969251,6,Robert Knapp,nan,nan,nan,1,0,Thomas Williams,nan,nan,nan,0,1,Christopher Michael,nan,nan,nan,1,0,Ronald Jones,nan,nan,nan,0,1,Laura White,nan,nan,nan,1,0,Elizabeth Patel,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272003792,5,Madison Torres,196,24,40,1,0,Timothy Williams,196,24,40,1,0,Courtney Evans,196,24,40,1,0,Marcus Harris,196,24,40,0,1,Amanda Wheeler,196,24,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272023759,8,Stacy Smith,121,50,60,1,0,Alejandra Morrow,121,50,60,1,0,Lauren Nguyen,121,50,60,1,0,Jeffrey Lloyd,121,50,60,1,0,Sandy English,121,50,60,0,1,Joseph Ayala,121,50,60,1,0,Paul Bryant,121,50,60,1,0,Amy Abbott,121,50,60,0,1,,,,,0,0,True,False,False,False,False,,,,,,,,,
272338829,6,Jessica Melton,nan,nan,nan,1,0,Stephanie Richardson,nan,nan,nan,1,0,Robert Martin,nan,nan,nan,0,1,Scott Harper,nan,nan,nan,1,0,Micheal Waters,nan,nan,nan,0,1,Eric Johnson,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272023339,6,Erin Martinez,167,45,40,1,0,Gail Alexander,167,45,40,1,0,Jennifer Kelly,167,45,40,1,0,Cindy Jackson DVM,167,45,40,0,1,Dawn Bernard,167,45,40,1,0,Dr. Tyler Collins,167,45,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271982332,5,Lonnie Ray,169,40,40,1,0,Sarah Cain,169,40,40,0,1,Sean Henry,169,40,40,1,0,Madison Gardner,169,40,40,0,1,Ryan Woods,169,40,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271995068,5,Ms. Madison Hodge MD,182,47,45,1,0,Brian Hall,182,47,45,1,0,Ann Harvey,182,47,45,0,1,Donald Reid,182,47,45,0,1,William Howard,182,47,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272015153,6,Alyssa Edwards,nan,nan,nan,1,0,Teresa Ford,nan,nan,nan,1,0,Robert Parrish,nan,nan,nan,1,0,Darlene Brown,nan,nan,nan,0,1,Angela Stevens,nan,nan,nan,0,1,Jose Lane,197,43,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,,,,,,,,
271987552,6,Cassie Harvey,203,-2,40,1,0,Vanessa Trevino,203,-2,40,1,0,Katrina Reyes,203,-2,40,1,0,William Jensen,203,-2,40,0,1,Mrs. Joann Haley,203,-2,40,0,1,Eric Anderson,203,-2,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272210716,4,Samantha Ball,206,6,55,0,1,Kyle Chapman,206,6,55,0,1,Sergio Ponce,206,6,55,1,0,Eduardo Ho,206,6,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272184349,6,Melissa Collins,nan,nan,nan,0,1,Micheal Rodriguez,nan,nan,nan,1,0,Mason Pena,nan,nan,nan,0,1,Brian Moore,nan,nan,nan,1,0,Victoria Buckley,176,53,45,1,0,Larry Frost,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,,,,,,,,
271960332,6,Christine Gomez,nan,nan,nan,0,1,Derek Allison,173,52,45,1,0,Brett Dawson,173,52,45,1,0,Peter Watson MD,173,52,45,1,0,Timothy Morrison,nan,nan,nan,0,1,Stephen Anderson,173,52,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,ca,ca,ca,ca,,,,,
272025454,6,Jeanne Collins,184,39,45,0,1,Sean Frye,184,39,45,0,1,Brian Gibson,184,39,45,1,0,Kent Jacobs,184,39,45,1,0,Benjamin Davis,184,39,45,1,0,Kayla Coleman,184,39,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271982880,6,Christopher Price,nan,nan,nan,1,0,Christy Gomez,nan,nan,nan,1,0,John Houston,174,40,55,1,0,Arthur Ray,174,40,55,0,1,Juan Dalton,174,40,55,0,1,Denise Calhoun,174,40,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,True,False,ca,cp,cp,ca,,,,,
271955975,6,Mike Dunn,nan,nan,nan,0,1,Adam Rice,nan,nan,nan,1,0,Scott Brown,nan,nan,nan,1,0,James Garcia,nan,nan,nan,0,1,Brad Sloan,nan,nan,nan,1,0,Alexandria Alvarado,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271959036,6,Alejandro Rivera,nan,nan,nan,1,0,Belinda Horton,nan,nan,nan,1,0,Candace Brooks,nan,nan,nan,0,1,Morgan Mason,nan,nan,nan,1,0,Michael Daniel,nan,nan,nan,0,1,George Kim,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272030316,4,George Baker,177,75,75,0,1,Robert Little,177,75,75,1,0,Tami Hays,177,75,75,1,0,Gary Nguyen,177,75,75,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272026234,6,Nancy Winters,125,70,75,1,0,Amanda Alexander,125,70,75,1,0,Michael Simon,125,70,75,1,0,Jimmy Marsh,125,70,75,1,0,Frank Chaney,125,70,75,0,1,Laurie Young,125,70,75,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271998867,5,Cody Brown,183,51,45,0,1,Philip Washington,183,51,45,1,0,Jeremiah Peterson,183,51,45,1,0,Amber Suarez,183,51,45,1,0,Daniel Adams,183,51,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272026654,7,Sherri Wolf,132,60,75,1,0,Susan Brooks,132,60,75,1,0,Seth Lyons,132,60,75,1,0,Christopher Lopez,132,60,75,0,1,Kaitlyn Boyer,132,60,75,1,0,Kelly Shepard,132,60,75,0,1,Wesley Foster,132,60,75,1,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272000267,5,Kelli Mcpherson,nan,nan,nan,1,0,Kelly Rodgers,nan,nan,nan,0,1,Emily Duncan,nan,nan,nan,1,0,Matthew Salazar,nan,nan,nan,0,1,Jared Michael,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271977220,5,Sean Holmes,172,41,50,1,0,Larry Jimenez DDS,172,41,50,0,1,Keith Henson,172,41,50,0,1,Alex Flores,172,41,50,1,0,Daniel Holloway,172,41,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,True,False,False,False,,,,,,,,,
272192024,6,Robin Miller,162,44,45,0,1,Emily Lopez,162,44,45,1,0,Michael Nelson,162,44,45,0,1,Sara Cox,162,44,45,1,0,Dr. Matthew Bush MD,162,44,45,1,0,William Douglas,162,44,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271979251,5,Anna Rodriguez,nan,nan,nan,1,0,Thomas Conway,nan,nan,nan,0,1,Bailey Collins,nan,nan,nan,0,1,Sharon Davidson,nan,nan,nan,1,0,Rodney Duncan,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272201599,4,Fernando Dixon,nan,nan,nan,1,0,Gabriella Fisher,nan,nan,nan,0,1,Raymond Galvan,nan,nan,nan,1,0,Katie Gallegos,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272010329,5,Cynthia Gutierrez,194,72,75,0,1,Christopher Garcia,194,72,75,0,1,Jessica Harris,194,72,75,1,0,Jeremy Palmer,194,72,75,0,1,Mark Gross,194,72,75,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272020318,6,Amanda Kelley,nan,nan,nan,1,0,Tara Bullock,nan,nan,nan,1,0,Laura Nash,nan,nan,nan,0,1,Tonya Powell,nan,nan,nan,1,0,Cynthia Williamson,nan,nan,nan,0,1,Justin Miles,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271997460,5,Jennifer Todd,nan,nan,nan,1,0,Amanda Reyes,nan,nan,nan,0,1,Karen Perez,nan,nan,nan,1,0,Brittany Thomas,nan,nan,nan,1,0,Victor Bradley,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272021394,6,Rachael Brown,nan,nan,nan,0,1,Donna Swanson,nan,nan,nan,1,0,Haley Randall,nan,nan,nan,1,0,Michael Cross,nan,nan,nan,1,0,Angela Brown,nan,nan,nan,0,1,Mike Collins,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271991653,6,Casey Payne,163,67,70,0,1,Elizabeth Barnett,163,67,70,1,0,Charles Bradford,163,67,70,1,0,Laura Hester,163,67,70,1,0,Jennifer Wong,163,67,70,1,0,Mr. Jonathan Johnson MD,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,ca,ca,ca,ca,,,,
272008369,4,Caroline Mills,195,85,80,1,0,Jeffrey Roberts,195,85,80,0,1,Jeffrey Myers,195,85,80,1,0,Christopher Scott,195,85,80,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271986370,6,Lee Perez,178,48,45,1,0,Diana Galloway,178,48,45,0,1,Preston Baker,178,48,45,0,1,Crystal Miles,178,48,45,1,0,Brian Thompson,178,48,45,1,0,Danielle Jones,178,48,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272214500,8,Ashley Hogan,154,41,60,1,0,Heather Moody,154,41,60,0,1,Rick Clark,154,41,60,0,1,Jeff Martin,154,41,60,1,0,Steven Stone,154,41,60,1,0,Allison Thomas,154,41,60,1,0,Victoria Smith,154,41,60,1,0,Gregory Barron,154,41,60,1,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271964543,5,Kendra Andersen,175,46,40,0,1,Brian Phillips,175,46,40,1,0,Jim Thompson,175,46,40,0,1,Anthony Matthews,175,46,40,1,0,Lee Gomez,175,46,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272100576,6,Jason Randall,158,52,50,1,0,Rita Bowman,158,52,50,1,0,Jonathan Pierce,158,52,50,1,0,Catherine Morgan,158,52,50,0,1,Melissa Lopez DVM,158,52,50,1,0,Paul Scott,158,52,50,0,1,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272024179,6,Deborah Pratt,nan,nan,nan,1,0,Mrs. Susan Brown,nan,nan,nan,1,0,Mark Anderson,nan,nan,nan,0,1,Jeffrey Mcdaniel,nan,nan,nan,1,0,Jeremy Francis,nan,nan,nan,0,1,Heather Reyes,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271966915,4,James Jones,208,29,35,0,1,Sarah Smith,208,29,35,0,1,Jerry Wells,208,29,35,1,0,Tara Cameron,208,29,35,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272186166,4,Elizabeth Meyer,210,51,35,1,0,Crystal White,210,51,35,1,0,Trevor Carpenter,210,51,35,0,1,Nicole Thompson,210,51,35,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271975750,4,James Joseph,214,41,40,0,1,Sandy Mendoza,214,41,40,1,0,Brian Gonzalez,214,41,40,1,0,Gerald Davis DDS,214,41,40,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272196246,6,Larry Mckenzie,nan,nan,nan,0,1,Veronica Nunez,nan,nan,nan,1,0,David Mullen,nan,nan,nan,1,0,Tony Lloyd,nan,nan,nan,1,0,Cindy Burns,nan,nan,nan,1,0,Jacqueline Nicholson,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271961357,5,Matthew Summers,213,1,45,1,0,Kenneth Morrow,213,1,45,1,0,Jesse Mueller,213,1,45,0,1,Samantha Jackson,213,1,45,1,0,Elizabeth House,213,1,45,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272188988,5,Valerie Wilson,216,47,55,0,1,Shawn Gordon,216,47,55,0,1,Robert Stark,216,47,55,1,0,Amanda Robinson,216,47,55,1,0,Mr. Jesus Price,216,47,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271996681,6,David Taylor,nan,nan,nan,0,1,Perry Martin,nan,nan,nan,0,1,Cole Adams,nan,nan,nan,1,0,Nicholas Evans,nan,nan,nan,1,0,Whitney Sherman,nan,nan,nan,1,0,Mr. Larry Gray,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271969611,5,Sarah Walker,nan,nan,nan,0,1,William Hays,nan,nan,nan,0,1,George Flowers,nan,nan,nan,1,0,Erica Conrad,nan,nan,nan,1,0,Leah Jones,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272188014,5,Ashlee Smith MD,217,51,40,1,0,John Roberson,217,51,40,1,0,Adrian Edwards,217,51,40,0,1,Matthew King,217,51,40,0,1,Gregory White,217,51,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271979050,5,Jade Reed,nan,nan,nan,0,1,Daniel Olson,nan,nan,nan,0,1,Craig Welch,nan,nan,nan,1,0,Patricia Rodriguez,nan,nan,nan,1,0,Jason Love,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272339005,6,Joseph Roberts,nan,nan,nan,1,0,Donna Greer,nan,nan,nan,1,0,April Hinton,nan,nan,nan,0,1,Emily Campos,nan,nan,nan,1,0,Adam Hoffman,nan,nan,nan,1,0,Ronald Grant,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271956120,6,James Garcia,231,50,50,0,1,Mike Dunn,231,50,50,0,1,Alexandria Alvarado,231,50,50,0,1,Brad Sloan,231,50,50,1,0,Adam Rice,231,50,50,1,0,Scott Brown,231,50,50,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
271969431,6,Ronald Jones,228,43,45,0,1,Thomas Williams,228,43,45,0,1,Laura White,228,43,45,1,0,Elizabeth Patel,228,43,45,1,0,Robert Knapp,228,43,45,1,0,Christopher Michael,228,43,45,1,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272010496,5,Emma Leon,nan,nan,nan,1,0,Anthony Morris,nan,nan,nan,0,1,Katherine Joyce,nan,nan,nan,1,0,Jonathan Smith,nan,nan,nan,1,0,Julie Robbins,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
271957785,6,Cheryl Mejia,212,92,75,1,0,Angela Dean,212,92,75,0,1,Alexis Smith,212,92,75,0,1,Kevin Gomez,212,92,75,1,0,Victoria Sanchez,nan,nan,nan,1,0,William Cardenas,212,92,75,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,True,False,False,ca,cp,cp,ca,ca,,,,
272031958,5,Mark Gross,230,73,60,1,0,Cynthia Gutierrez,230,73,60,0,1,Christopher Garcia,230,73,60,0,1,Jessica Harris,230,73,60,1,0,Jeremy Palmer,230,73,60,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272007430,4,Todd Young,nan,nan,nan,1,0,Samantha Ball,249,32,55,0,1,Kyle Chapman,249,32,55,0,1,Eduardo Ho,249,32,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,cp,cp,ca,,,,,,
271988670,6,Daniel King,nan,nan,nan,1,0,Cameron Cooley,nan,nan,nan,1,0,Jeffery Romero,nan,nan,nan,1,0,Edward Nichols,nan,nan,nan,0,1,Karen Mills,nan,nan,nan,0,1,Jackie Black,nan,nan,nan,1,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272029448,5,Cheryl Thomas,nan,nan,nan,1,0,Bruce Baker,nan,nan,nan,1,0,Alexis Stewart,nan,nan,nan,1,0,Karen Pena,nan,nan,nan,0,1,Michael Scott,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
272033153,4,Anthony Petersen,225,40,40,1,0,Catherine Russo,225,40,40,0,1,Monique Hamilton,225,40,40,0,1,Jacqueline Wright,225,40,40,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,True,False,False,False,False,,,,,,,,,
272012139,4,Ms. Patricia Gardner,255,2,55,1,0,Kathy Lane,nan,nan,nan,0,1,George Pacheco,255,2,55,0,1,Larry Knight,255,2,55,1,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,False,False,True,False,False,ca,cp,ca,,,,,,
271983291,6,Tony Cobb,nan,nan,nan,0,1,Kyle Smith,nan,nan,nan,1,0,Thomas Bender,nan,nan,nan,1,0,Ryan Hubbard,nan,nan,nan,1,0,Shane Vang,nan,nan,nan,1,0,Jennifer Pitts MD,nan,nan,nan,0,1,,,,,0,0,,,,,0,0,,,,,0,0,False,False,False,False,True,,,,,,,,,
